open,high,low,close,date
430.155,430.235,430.135,430.175,2021-07-08 14:24:00
430.175,430.225,430.075,430.105,2021-07-08 14:25:00
430.105,430.315,430.095,430.205,2021-07-08 14:26:00
430.205,430.265,430.105,430.105,2021-07-08 14:27:00
430.105,430.175,430.005,430.025,2021-07-08 14:28:00
430.025,430.175,430.015,430.175,2021-07-08 14:29:00
430.175,430.175,429.965,429.975,2021-07-08 14:30:00
429.975,430.26,429.935,430.135,2021-07-08 14:31:00
430.135,430.235,430.035,430.045,2021-07-08 14:32:00
430.045,430.245,430.045,430.245,2021-07-08 14:33:00
430.245,430.375,430.145,430.365,2021-07-08 14:34:00
430.365,430.365,430.255,430.29,2021-07-08 14:35:00
430.29,430.385,430.245,430.335,2021-07-08 14:36:00
430.335,430.335,430.165,430.205,2021-07-08 14:37:00
430.205,430.305,430.175,430.205,2021-07-08 14:38:00
430.205,430.275,430.185,430.23,2021-07-08 14:39:00
430.23,430.275,430.145,430.22,2021-07-08 14:40:00
430.22,430.355,430.205,430.265,2021-07-08 14:41:00
430.265,430.305,430.195,430.295,2021-07-08 14:42:00
430.295,430.325,430.235,430.265,2021-07-08 14:43:00
430.265,430.265,430.155,430.205,2021-07-08 14:44:00
430.205,430.265,430.115,430.225,2021-07-08 14:45:00
430.225,430.225,430.035,430.055,2021-07-08 14:46:00
430.055,430.155,430.055,430.105,2021-07-08 14:47:00
430.105,430.105,429.845,429.855,2021-07-08 14:48:00
429.855,430.095,429.845,429.865,2021-07-08 14:49:00
429.865,429.965,429.825,429.875,2021-07-08 14:50:00
429.875,429.975,429.855,429.935,2021-07-08 14:51:00
429.935,430.145,429.935,430.075,2021-07-08 14:52:00
430.075,430.075,429.915,429.955,2021-07-08 14:53:00
429.955,430.025,429.915,429.915,2021-07-08 14:54:00
429.915,430.145,429.895,430.125,2021-07-08 14:55:00
430.125,430.345,430.105,430.325,2021-07-08 14:56:00
430.325,430.475,430.245,430.475,2021-07-08 14:57:00
430.475,430.505,430.275,430.285,2021-07-08 14:58:00
430.285,430.285,430.145,430.265,2021-07-08 14:59:00
430.265,430.485,430.215,430.475,2021-07-08 15:00:00
430.475,430.55,430.455,430.505,2021-07-08 15:01:00
430.505,430.615,430.495,430.555,2021-07-08 15:02:00
430.555,430.585,430.235,430.285,2021-07-08 15:03:00
430.285,430.475,430.285,430.435,2021-07-08 15:04:00
430.435,430.525,430.335,430.525,2021-07-08 15:05:00
430.525,430.525,430.415,430.445,2021-07-08 15:06:00
430.445,430.485,430.365,430.415,2021-07-08 15:07:00
430.415,430.425,430.185,430.205,2021-07-08 15:08:00
430.205,430.335,430.205,430.275,2021-07-08 15:09:00
430.275,430.355,430.055,430.325,2021-07-08 15:10:00
430.325,430.375,430.215,430.295,2021-07-08 15:11:00
430.295,430.365,430.145,430.345,2021-07-08 15:12:00
430.345,430.365,430.105,430.115,2021-07-08 15:13:00
430.115,430.165,429.935,429.965,2021-07-08 15:14:00
429.965,430.015,429.835,429.865,2021-07-08 15:15:00
429.865,429.895,429.61,429.635,2021-07-08 15:16:00
429.635,429.875,429.585,429.845,2021-07-08 15:17:00
429.845,429.865,429.695,429.745,2021-07-08 15:18:00
429.745,429.895,429.715,429.895,2021-07-08 15:19:00
429.895,430.01,429.785,429.895,2021-07-08 15:20:00
429.895,430.345,429.865,430.165,2021-07-08 15:21:00
430.165,430.365,430.06,430.365,2021-07-08 15:22:00
430.365,430.365,430.185,430.295,2021-07-08 15:23:00
430.295,430.405,430.235,430.275,2021-07-08 15:24:00
430.275,430.275,430.015,430.145,2021-07-08 15:25:00
430.145,430.285,430.055,430.165,2021-07-08 15:26:00
430.165,430.285,430.145,430.265,2021-07-08 15:27:00
430.265,430.375,430.235,430.255,2021-07-08 15:28:00
430.255,430.275,430.115,430.165,2021-07-08 15:29:00
430.165,430.365,430.115,430.175,2021-07-08 15:30:00
430.175,430.455,430.135,430.265,2021-07-08 15:31:00
430.265,430.36,430.125,430.235,2021-07-08 15:32:00
430.235,430.505,430.235,430.485,2021-07-08 15:33:00
430.485,430.535,430.315,430.325,2021-07-08 15:34:00
430.325,430.395,430.235,430.255,2021-07-08 15:35:00
430.255,430.525,430.175,430.515,2021-07-08 15:36:00
430.515,430.585,430.465,430.575,2021-07-08 15:37:00
430.575,430.755,430.555,430.685,2021-07-08 15:38:00
430.685,430.715,430.455,430.525,2021-07-08 15:39:00
430.525,430.565,430.065,430.165,2021-07-08 15:40:00
430.165,430.335,430.165,430.23,2021-07-08 15:41:00
430.23,430.325,429.955,429.955,2021-07-08 15:42:00
429.955,430.155,429.805,430.005,2021-07-08 15:43:00
430.005,430.075,429.935,430.015,2021-07-08 15:44:00
430.015,430.025,429.885,429.925,2021-07-08 15:45:00
429.925,429.935,429.785,429.785,2021-07-08 15:46:00
429.785,429.945,429.655,429.705,2021-07-08 15:47:00
429.705,429.765,429.565,429.615,2021-07-08 15:48:00
429.615,429.705,429.425,429.455,2021-07-08 15:49:00
429.455,429.685,429.145,429.665,2021-07-08 15:50:00
429.665,430.015,429.565,429.905,2021-07-08 15:51:00
429.905,430.125,429.895,430.005,2021-07-08 15:52:00
430.005,430.295,429.985,430.205,2021-07-08 15:53:00
430.205,430.315,430.025,430.075,2021-07-08 15:54:00
430.075,430.445,430.065,430.405,2021-07-08 15:55:00
430.405,430.455,430.335,430.445,2021-07-08 15:56:00
430.445,430.445,430.345,430.355,2021-07-08 15:57:00
430.355,430.515,430.335,430.445,2021-07-08 15:58:00
430.445,430.975,430.355,430.945,2021-07-08 15:59:00
432.54,432.645,432.355,432.445,2021-07-09 09:30:00
432.445,432.655,432.305,432.65,2021-07-09 09:31:00
432.65,432.765,432.625,432.755,2021-07-09 09:32:00
432.755,432.865,432.655,432.845,2021-07-09 09:33:00
432.845,432.875,432.585,432.615,2021-07-09 09:34:00
432.615,432.745,432.365,432.735,2021-07-09 09:35:00
432.735,432.745,432.545,432.545,2021-07-09 09:36:00
432.545,432.695,432.475,432.605,2021-07-09 09:37:00
432.605,432.76,432.505,432.735,2021-07-09 09:38:00
432.735,432.885,432.685,432.685,2021-07-09 09:39:00
432.685,432.825,432.585,432.825,2021-07-09 09:40:00
432.825,432.965,432.825,432.965,2021-07-09 09:41:00
432.965,433.065,432.925,433.045,2021-07-09 09:42:00
433.045,433.195,433.005,433.185,2021-07-09 09:43:00
433.185,433.385,433.185,433.355,2021-07-09 09:44:00
433.355,433.405,433.125,433.185,2021-07-09 09:45:00
433.185,433.305,433.155,433.225,2021-07-09 09:46:00
433.225,433.285,433.175,433.215,2021-07-09 09:47:00
433.215,433.275,433.125,433.225,2021-07-09 09:48:00
433.225,433.375,433.195,433.305,2021-07-09 09:49:00
433.305,433.455,433.305,433.405,2021-07-09 09:50:00
433.405,433.425,433.315,433.375,2021-07-09 09:51:00
433.375,433.425,433.315,433.375,2021-07-09 09:52:00
433.375,433.475,433.365,433.465,2021-07-09 09:53:00
433.465,433.535,433.435,433.485,2021-07-09 09:54:00
433.485,433.495,433.365,433.365,2021-07-09 09:55:00
433.365,433.515,433.365,433.515,2021-07-09 09:56:00
433.515,433.635,433.515,433.585,2021-07-09 09:57:00
433.585,433.595,433.475,433.565,2021-07-09 09:58:00
433.565,433.615,433.555,433.585,2021-07-09 09:59:00
433.585,433.805,433.575,433.735,2021-07-09 10:00:00
433.735,433.925,433.735,433.825,2021-07-09 10:01:00
433.825,434.045,433.795,433.945,2021-07-09 10:02:00
433.945,433.975,433.815,433.875,2021-07-09 10:03:00
433.875,434.075,433.875,434.065,2021-07-09 10:04:00
434.065,434.155,434.055,434.095,2021-07-09 10:05:00
434.095,434.105,433.905,434.005,2021-07-09 10:06:00
434.005,434.095,433.975,434.075,2021-07-09 10:07:00
434.075,434.125,433.955,433.955,2021-07-09 10:08:00
433.955,433.955,433.805,433.845,2021-07-09 10:09:00
433.845,433.965,433.845,433.895,2021-07-09 10:10:00
433.895,433.985,433.875,433.925,2021-07-09 10:11:00
433.925,433.945,433.835,433.925,2021-07-09 10:12:00
433.925,433.935,433.865,433.905,2021-07-09 10:13:00
433.905,433.905,433.795,433.805,2021-07-09 10:14:00
433.805,434.015,433.805,433.995,2021-07-09 10:15:00
433.995,434.125,433.995,434.095,2021-07-09 10:16:00
434.095,434.095,434.005,434.055,2021-07-09 10:17:00
434.055,434.125,434.005,434.05,2021-07-09 10:18:00
434.05,434.125,434.045,434.125,2021-07-09 10:19:00
434.125,434.275,434.1,434.185,2021-07-09 10:20:00
434.185,434.245,434.135,434.205,2021-07-09 10:21:00
434.205,434.275,434.155,434.275,2021-07-09 10:22:00
434.275,434.335,434.255,434.335,2021-07-09 10:23:00
434.335,434.345,434.255,434.325,2021-07-09 10:24:00
434.325,434.375,434.305,434.315,2021-07-09 10:25:00
434.315,434.325,434.185,434.245,2021-07-09 10:26:00
434.245,434.285,434.195,434.215,2021-07-09 10:27:00
434.215,434.265,434.165,434.175,2021-07-09 10:28:00
434.175,434.205,434.145,434.155,2021-07-09 10:29:00
434.155,434.205,434.145,434.155,2021-07-09 10:30:00
434.155,434.165,434.055,434.075,2021-07-09 10:31:00
434.075,434.165,434.055,434.135,2021-07-09 10:32:00
434.135,434.155,433.925,434.025,2021-07-09 10:33:00
434.025,434.055,433.945,433.945,2021-07-09 10:34:00
433.945,434.135,433.945,434.115,2021-07-09 10:35:00
434.115,434.195,434.095,434.155,2021-07-09 10:36:00
434.155,434.205,434.095,434.205,2021-07-09 10:37:00
434.205,434.235,434.155,434.155,2021-07-09 10:38:00
434.155,434.165,434.055,434.095,2021-07-09 10:39:00
434.095,434.175,434.025,434.025,2021-07-09 10:40:00
434.025,434.135,434.025,434.085,2021-07-09 10:41:00
434.085,434.135,433.985,434.125,2021-07-09 10:42:00
434.125,434.125,434.015,434.065,2021-07-09 10:43:00
434.065,434.165,434.065,434.135,2021-07-09 10:44:00
434.135,434.165,434.055,434.155,2021-07-09 10:45:00
434.155,434.215,434.115,434.125,2021-07-09 10:46:00
434.125,434.165,434.115,434.135,2021-07-09 10:47:00
434.135,434.205,434.135,434.205,2021-07-09 10:48:00
434.205,434.265,434.195,434.2,2021-07-09 10:49:00
434.2,434.305,434.185,434.245,2021-07-09 10:50:00
434.245,434.275,434.195,434.235,2021-07-09 10:51:00
434.235,434.255,434.165,434.255,2021-07-09 10:52:00
434.255,434.335,434.245,434.335,2021-07-09 10:53:00
434.335,434.415,434.335,434.405,2021-07-09 10:54:00
434.405,434.435,434.225,434.245,2021-07-09 10:55:00
434.245,434.255,434.105,434.125,2021-07-09 10:56:00
434.125,434.155,434.075,434.135,2021-07-09 10:57:00
434.135,434.185,434.075,434.095,2021-07-09 10:58:00
434.095,434.145,434.045,434.085,2021-07-09 10:59:00
434.085,434.265,434.085,434.215,2021-07-09 11:00:00
434.215,434.215,434.145,434.175,2021-07-09 11:01:00
434.175,434.275,434.175,434.275,2021-07-09 11:02:00
434.275,434.305,434.245,434.245,2021-07-09 11:03:00
434.245,434.275,434.175,434.235,2021-07-09 11:04:00
434.235,434.345,434.235,434.295,2021-07-09 11:05:00
434.295,434.345,434.245,434.305,2021-07-09 11:06:00
434.305,434.345,434.285,434.335,2021-07-09 11:07:00
434.335,434.385,434.325,434.375,2021-07-09 11:08:00
434.375,434.425,434.365,434.425,2021-07-09 11:09:00
434.425,434.425,434.385,434.385,2021-07-09 11:10:00
434.385,434.385,434.315,434.345,2021-07-09 11:11:00
434.345,434.355,434.275,434.275,2021-07-09 11:12:00
434.275,434.305,434.265,434.295,2021-07-09 11:13:00
434.295,434.315,434.255,434.275,2021-07-09 11:14:00
434.275,434.305,434.25,434.285,2021-07-09 11:15:00
434.285,434.325,434.225,434.325,2021-07-09 11:16:00
434.325,434.355,434.315,434.345,2021-07-09 11:17:00
434.345,434.425,434.345,434.425,2021-07-09 11:18:00
434.425,434.485,434.425,434.455,2021-07-09 11:19:00
434.455,434.525,434.455,434.495,2021-07-09 11:20:00
434.495,434.535,434.485,434.535,2021-07-09 11:21:00
434.535,434.555,434.505,434.535,2021-07-09 11:22:00
434.535,434.565,434.535,434.565,2021-07-09 11:23:00
434.565,434.625,434.535,434.605,2021-07-09 11:24:00
434.605,434.665,434.585,434.665,2021-07-09 11:25:00
434.665,434.765,434.665,434.755,2021-07-09 11:26:00
434.755,434.785,434.745,434.775,2021-07-09 11:27:00
434.775,434.845,434.685,434.685,2021-07-09 11:28:00
434.685,434.775,434.645,434.725,2021-07-09 11:29:00
434.725,434.845,434.725,434.835,2021-07-09 11:30:00
434.835,434.875,434.775,434.775,2021-07-09 11:31:00
434.775,434.825,434.735,434.805,2021-07-09 11:32:00
434.805,434.805,434.755,434.795,2021-07-09 11:33:00
434.795,434.895,434.795,434.885,2021-07-09 11:34:00
434.885,434.975,434.865,434.965,2021-07-09 11:35:00
434.965,434.975,434.935,434.955,2021-07-09 11:36:00
434.955,435.015,434.945,435.005,2021-07-09 11:37:00
435.005,435.075,434.995,435.045,2021-07-09 11:38:00
435.045,435.105,434.995,435.005,2021-07-09 11:39:00
435.005,435.085,435.005,435.075,2021-07-09 11:40:00
435.075,435.115,435.065,435.105,2021-07-09 11:41:00
435.105,435.185,435.095,435.185,2021-07-09 11:42:00
435.185,435.225,435.175,435.195,2021-07-09 11:43:00
435.195,435.195,435.095,435.125,2021-07-09 11:44:00
435.125,435.165,435.095,435.145,2021-07-09 11:45:00
435.145,435.195,435.135,435.155,2021-07-09 11:46:00
435.155,435.155,435.025,435.045,2021-07-09 11:47:00
435.045,435.045,434.975,434.975,2021-07-09 11:48:00
434.975,435.005,434.935,434.945,2021-07-09 11:49:00
434.945,435.025,434.935,435.025,2021-07-09 11:50:00
435.025,435.035,434.965,434.975,2021-07-09 11:51:00
434.975,435.015,434.965,434.995,2021-07-09 11:52:00
434.995,435.045,434.995,435.005,2021-07-09 11:53:00
435.005,435.025,434.935,434.945,2021-07-09 11:54:00
434.945,434.975,434.915,434.955,2021-07-09 11:55:00
434.955,435.005,434.945,434.955,2021-07-09 11:56:00
434.955,434.995,434.875,434.895,2021-07-09 11:57:00
434.895,434.905,434.645,434.685,2021-07-09 11:58:00
434.685,434.785,434.665,434.725,2021-07-09 11:59:00
434.725,434.835,434.725,434.835,2021-07-09 12:00:00
434.835,434.91,434.835,434.895,2021-07-09 12:01:00
434.895,434.945,434.885,434.935,2021-07-09 12:02:00
434.935,434.935,434.835,434.885,2021-07-09 12:03:00
434.885,434.895,434.835,434.855,2021-07-09 12:04:00
434.855,434.915,434.855,434.905,2021-07-09 12:05:00
434.905,434.935,434.855,434.885,2021-07-09 12:06:00
434.885,434.885,434.845,434.865,2021-07-09 12:07:00
434.865,434.865,434.815,434.855,2021-07-09 12:08:00
434.855,434.875,434.855,434.855,2021-07-09 12:09:00
434.855,434.865,434.795,434.825,2021-07-09 12:10:00
434.825,434.835,434.805,434.835,2021-07-09 12:11:00
434.835,434.875,434.835,434.835,2021-07-09 12:12:00
434.835,434.865,434.795,434.835,2021-07-09 12:13:00
434.835,434.845,434.775,434.825,2021-07-09 12:14:00
434.825,434.915,434.825,434.915,2021-07-09 12:15:00
434.915,434.915,434.815,434.815,2021-07-09 12:16:00
434.815,434.885,434.805,434.855,2021-07-09 12:17:00
434.855,434.895,434.815,434.875,2021-07-09 12:18:00
434.875,434.875,434.825,434.835,2021-07-09 12:19:00
434.835,434.845,434.755,434.775,2021-07-09 12:20:00
434.775,434.775,434.725,434.725,2021-07-09 12:21:00
434.725,434.775,434.715,434.765,2021-07-09 12:22:00
434.765,434.765,434.705,434.735,2021-07-09 12:23:00
434.735,434.735,434.605,434.655,2021-07-09 12:24:00
434.655,434.715,434.645,434.695,2021-07-09 12:25:00
434.695,434.705,434.635,434.655,2021-07-09 12:26:00
434.655,434.675,434.615,434.625,2021-07-09 12:27:00
434.625,434.655,434.595,434.655,2021-07-09 12:28:00
434.655,434.665,434.625,434.645,2021-07-09 12:29:00
434.645,434.665,434.605,434.635,2021-07-09 12:30:00
434.635,434.675,434.625,434.665,2021-07-09 12:31:00
434.665,434.665,434.595,434.615,2021-07-09 12:32:00
434.615,434.675,434.605,434.665,2021-07-09 12:33:00
434.665,434.705,434.645,434.705,2021-07-09 12:34:00
434.705,434.735,434.675,434.735,2021-07-09 12:35:00
434.735,434.795,434.695,434.795,2021-07-09 12:36:00
434.795,434.795,434.745,434.745,2021-07-09 12:37:00
434.745,434.775,434.705,434.765,2021-07-09 12:38:00
434.765,434.855,434.755,434.855,2021-07-09 12:39:00
434.855,434.875,434.815,434.845,2021-07-09 12:40:00
434.845,434.895,434.835,434.865,2021-07-09 12:41:00
434.865,434.925,434.865,434.925,2021-07-09 12:42:00
434.925,434.985,434.925,434.985,2021-07-09 12:43:00
434.985,435.055,434.985,435.035,2021-07-09 12:44:00
435.035,435.035,434.985,434.985,2021-07-09 12:45:00
434.985,435.055,434.985,435.035,2021-07-09 12:46:00
435.035,435.065,435.005,435.065,2021-07-09 12:47:00
435.065,435.085,434.975,434.995,2021-07-09 12:48:00
434.995,435.005,434.935,434.935,2021-07-09 12:49:00
434.935,434.965,434.895,434.925,2021-07-09 12:50:00
434.925,434.945,434.895,434.925,2021-07-09 12:51:00
434.925,434.985,434.885,434.985,2021-07-09 12:52:00
434.985,434.985,434.935,434.945,2021-07-09 12:53:00
434.945,434.945,434.895,434.915,2021-07-09 12:54:00
434.915,434.945,434.855,434.855,2021-07-09 12:55:00
434.855,434.915,434.845,434.865,2021-07-09 12:56:00
434.865,434.905,434.855,434.875,2021-07-09 12:57:00
434.875,434.875,434.795,434.795,2021-07-09 12:58:00
434.795,434.835,434.775,434.835,2021-07-09 12:59:00
434.835,434.865,434.805,434.855,2021-07-09 13:00:00
434.855,434.895,434.845,434.855,2021-07-09 13:01:00
434.855,434.895,434.815,434.885,2021-07-09 13:02:00
434.885,434.905,434.865,434.905,2021-07-09 13:03:00
434.905,434.905,434.865,434.885,2021-07-09 13:04:00
434.885,434.905,434.825,434.825,2021-07-09 13:05:00
434.825,434.835,434.745,434.775,2021-07-09 13:06:00
434.775,434.785,434.645,434.655,2021-07-09 13:07:00
434.655,434.675,434.635,434.645,2021-07-09 13:08:00
434.645,434.645,434.605,434.615,2021-07-09 13:09:00
434.615,434.695,434.615,434.685,2021-07-09 13:10:00
434.685,434.685,434.635,434.675,2021-07-09 13:11:00
434.675,434.685,434.635,434.665,2021-07-09 13:12:00
434.665,434.68,434.615,434.615,2021-07-09 13:13:00
434.615,434.705,434.615,434.655,2021-07-09 13:14:00
434.655,434.705,434.645,434.655,2021-07-09 13:15:00
434.655,434.735,434.645,434.735,2021-07-09 13:16:00
434.735,434.735,434.705,434.725,2021-07-09 13:17:00
434.725,434.765,434.705,434.755,2021-07-09 13:18:00
434.755,434.785,434.735,434.755,2021-07-09 13:19:00
434.755,434.805,434.755,434.805,2021-07-09 13:20:00
434.805,434.815,434.785,434.815,2021-07-09 13:21:00
434.815,434.825,434.775,434.785,2021-07-09 13:22:00
434.785,434.815,434.705,434.715,2021-07-09 13:23:00
434.715,434.805,434.715,434.785,2021-07-09 13:24:00
434.785,434.825,434.785,434.815,2021-07-09 13:25:00
434.815,434.835,434.785,434.815,2021-07-09 13:26:00
434.815,434.815,434.785,434.815,2021-07-09 13:27:00
434.815,434.835,434.805,434.815,2021-07-09 13:28:00
434.815,434.855,434.805,434.855,2021-07-09 13:29:00
434.855,434.875,434.845,434.875,2021-07-09 13:30:00
434.875,434.895,434.855,434.885,2021-07-09 13:31:00
434.885,434.885,434.825,434.825,2021-07-09 13:32:00
434.825,434.835,434.795,434.825,2021-07-09 13:33:00
434.825,434.835,434.795,434.795,2021-07-09 13:34:00
434.795,434.805,434.735,434.735,2021-07-09 13:35:00
434.735,434.775,434.725,434.755,2021-07-09 13:36:00
434.755,434.765,434.735,434.755,2021-07-09 13:37:00
434.755,434.825,434.725,434.825,2021-07-09 13:38:00
434.825,434.905,434.825,434.885,2021-07-09 13:39:00
434.885,434.935,434.865,434.905,2021-07-09 13:40:00
434.905,434.945,434.905,434.945,2021-07-09 13:41:00
434.945,434.995,434.945,434.995,2021-07-09 13:42:00
434.995,434.995,434.925,434.925,2021-07-09 13:43:00
434.925,434.975,434.915,434.965,2021-07-09 13:44:00
434.965,434.975,434.945,434.955,2021-07-09 13:45:00
434.955,434.955,434.915,434.935,2021-07-09 13:46:00
434.935,434.935,434.855,434.885,2021-07-09 13:47:00
434.885,434.915,434.855,434.865,2021-07-09 13:48:00
434.865,434.885,434.855,434.875,2021-07-09 13:49:00
434.875,434.885,434.855,434.855,2021-07-09 13:50:00
434.855,434.885,434.835,434.865,2021-07-09 13:51:00
434.865,434.925,434.855,434.925,2021-07-09 13:52:00
434.925,434.985,434.925,434.985,2021-07-09 13:53:00
434.985,434.985,434.945,434.945,2021-07-09 13:54:00
434.945,434.975,434.945,434.955,2021-07-09 13:55:00
434.955,434.955,434.875,434.875,2021-07-09 13:56:00
434.875,434.975,434.875,434.955,2021-07-09 13:57:00
434.955,434.985,434.945,434.955,2021-07-09 13:58:00
434.955,435.005,434.955,434.965,2021-07-09 13:59:00
434.965,435.005,434.965,434.985,2021-07-09 14:00:00
434.985,435.035,434.975,435.035,2021-07-09 14:01:00
435.035,435.035,434.995,435.035,2021-07-09 14:02:00
435.035,435.045,435.005,435.035,2021-07-09 14:03:00
435.035,435.045,434.965,434.965,2021-07-09 14:04:00
434.965,435.025,434.965,435.005,2021-07-09 14:05:00
435.005,435.055,434.985,435.055,2021-07-09 14:06:00
435.055,435.075,435.045,435.075,2021-07-09 14:07:00
435.075,435.075,435.045,435.075,2021-07-09 14:08:00
435.075,435.075,435.035,435.045,2021-07-09 14:09:00
435.045,435.075,435.025,435.055,2021-07-09 14:10:00
435.055,435.065,435.035,435.055,2021-07-09 14:11:00
435.055,435.055,434.995,435.025,2021-07-09 14:12:00
435.025,435.025,434.975,434.975,2021-07-09 14:13:00
434.975,435.005,434.965,434.975,2021-07-09 14:14:00
434.975,435.045,434.975,435.035,2021-07-09 14:15:00
435.035,435.065,435.035,435.055,2021-07-09 14:16:00
435.055,435.075,435.005,435.005,2021-07-09 14:17:00
435.005,435.105,434.995,435.095,2021-07-09 14:18:00
435.095,435.125,435.095,435.125,2021-07-09 14:19:00
435.125,435.125,435.075,435.085,2021-07-09 14:20:00
435.085,435.135,435.075,435.085,2021-07-09 14:21:00
435.085,435.115,435.035,435.045,2021-07-09 14:22:00
435.045,435.145,435.045,435.135,2021-07-09 14:23:00
435.135,435.155,435.115,435.145,2021-07-09 14:24:00
435.145,435.185,435.135,435.185,2021-07-09 14:25:00
435.185,435.205,435.145,435.155,2021-07-09 14:26:00
435.155,435.205,435.155,435.185,2021-07-09 14:27:00
435.185,435.195,435.175,435.185,2021-07-09 14:28:00
435.185,435.205,435.145,435.155,2021-07-09 14:29:00
435.155,435.195,435.155,435.185,2021-07-09 14:30:00
435.185,435.185,435.145,435.145,2021-07-09 14:31:00
435.145,435.155,435.115,435.155,2021-07-09 14:32:00
435.155,435.215,435.145,435.205,2021-07-09 14:33:00
435.205,435.245,435.195,435.205,2021-07-09 14:34:00
435.205,435.295,435.205,435.275,2021-07-09 14:35:00
435.275,435.295,435.235,435.285,2021-07-09 14:36:00
435.285,435.345,435.285,435.335,2021-07-09 14:37:00
435.335,435.335,435.285,435.305,2021-07-09 14:38:00
435.305,435.365,435.295,435.335,2021-07-09 14:39:00
435.335,435.335,435.295,435.335,2021-07-09 14:40:00
435.335,435.365,435.335,435.355,2021-07-09 14:41:00
435.355,435.355,435.325,435.335,2021-07-09 14:42:00
435.335,435.365,435.325,435.365,2021-07-09 14:43:00
435.365,435.365,435.345,435.355,2021-07-09 14:44:00
435.355,435.37,435.355,435.365,2021-07-09 14:45:00
435.365,435.385,435.365,435.365,2021-07-09 14:46:00
435.365,435.375,435.345,435.365,2021-07-09 14:47:00
435.365,435.375,435.345,435.355,2021-07-09 14:48:00
435.355,435.395,435.355,435.395,2021-07-09 14:49:00
435.395,435.435,435.355,435.435,2021-07-09 14:50:00
435.435,435.485,435.425,435.485,2021-07-09 14:51:00
435.485,435.495,435.455,435.495,2021-07-09 14:52:00
435.495,435.535,435.475,435.485,2021-07-09 14:53:00
435.485,435.515,435.435,435.445,2021-07-09 14:54:00
435.445,435.475,435.425,435.465,2021-07-09 14:55:00
435.465,435.565,435.465,435.545,2021-07-09 14:56:00
435.545,435.605,435.545,435.595,2021-07-09 14:57:00
435.595,435.635,435.575,435.635,2021-07-09 14:58:00
435.635,435.655,435.555,435.575,2021-07-09 14:59:00
435.575,435.645,435.545,435.645,2021-07-09 15:00:00
435.645,435.655,435.585,435.595,2021-07-09 15:01:00
435.595,435.615,435.475,435.485,2021-07-09 15:02:00
435.485,435.485,435.415,435.445,2021-07-09 15:03:00
435.445,435.475,435.395,435.405,2021-07-09 15:04:00
435.405,435.575,435.385,435.565,2021-07-09 15:05:00
435.565,435.585,435.485,435.505,2021-07-09 15:06:00
435.505,435.575,435.505,435.565,2021-07-09 15:07:00
435.565,435.585,435.505,435.505,2021-07-09 15:08:00
435.505,435.565,435.495,435.555,2021-07-09 15:09:00
435.555,435.575,435.545,435.575,2021-07-09 15:10:00
435.575,435.615,435.565,435.595,2021-07-09 15:11:00
435.595,435.595,435.525,435.545,2021-07-09 15:12:00
435.545,435.575,435.545,435.555,2021-07-09 15:13:00
435.555,435.575,435.545,435.555,2021-07-09 15:14:00
435.555,435.655,435.545,435.645,2021-07-09 15:15:00
435.645,435.645,435.555,435.575,2021-07-09 15:16:00
435.575,435.655,435.535,435.645,2021-07-09 15:17:00
435.645,435.695,435.625,435.695,2021-07-09 15:18:00
435.695,435.705,435.655,435.675,2021-07-09 15:19:00
435.675,435.675,435.615,435.635,2021-07-09 15:20:00
435.635,435.635,435.495,435.515,2021-07-09 15:21:00
435.515,435.515,435.455,435.495,2021-07-09 15:22:00
435.495,435.495,435.445,435.445,2021-07-09 15:23:00
435.445,435.475,435.425,435.435,2021-07-09 15:24:00
435.435,435.585,435.425,435.575,2021-07-09 15:25:00
435.575,435.595,435.515,435.525,2021-07-09 15:26:00
435.525,435.545,435.485,435.545,2021-07-09 15:27:00
435.545,435.575,435.525,435.525,2021-07-09 15:28:00
435.525,435.555,435.515,435.535,2021-07-09 15:29:00
435.535,435.625,435.505,435.585,2021-07-09 15:30:00
435.585,435.605,435.54,435.585,2021-07-09 15:31:00
435.585,435.585,435.435,435.475,2021-07-09 15:32:00
435.475,435.535,435.425,435.525,2021-07-09 15:33:00
435.525,435.555,435.475,435.525,2021-07-09 15:34:00
435.525,435.605,435.525,435.605,2021-07-09 15:35:00
435.605,435.605,435.505,435.525,2021-07-09 15:36:00
435.525,435.585,435.525,435.545,2021-07-09 15:37:00
435.545,435.575,435.505,435.575,2021-07-09 15:38:00
435.575,435.585,435.545,435.565,2021-07-09 15:39:00
435.565,435.625,435.555,435.615,2021-07-09 15:40:00
435.615,435.615,435.475,435.475,2021-07-09 15:41:00
435.475,435.495,435.395,435.485,2021-07-09 15:42:00
435.485,435.505,435.355,435.385,2021-07-09 15:43:00
435.385,435.425,435.345,435.355,2021-07-09 15:44:00
435.355,435.395,435.295,435.345,2021-07-09 15:45:00
435.345,435.435,435.335,435.435,2021-07-09 15:46:00
435.435,435.485,435.415,435.485,2021-07-09 15:47:00
435.485,435.515,435.435,435.505,2021-07-09 15:48:00
435.505,435.595,435.505,435.595,2021-07-09 15:49:00
435.595,435.805,435.595,435.665,2021-07-09 15:50:00
435.665,435.675,435.535,435.625,2021-07-09 15:51:00
435.625,435.665,435.505,435.635,2021-07-09 15:52:00
435.635,435.675,435.605,435.655,2021-07-09 15:53:00
435.655,435.775,435.565,435.685,2021-07-09 15:54:00
435.685,435.715,435.545,435.675,2021-07-09 15:55:00
